timestamp,location,temperature,pressure,humidity,gas
2025-06-11 12:52:00,office,31.77,994.56,22.258,83536.12807965426
2025-06-11 12:52:01,office,31.77,994.56,22.264,83143.45533665421
2025-06-11 12:52:02,office,31.76,994.6,22.253,83300.08060210187
2025-06-11 12:52:03,office,31.75,994.64,22.252,83536.12807965426
2025-06-11 12:52:04,office,31.75,994.64,22.267,83615.10813851717
2025-06-11 12:52:05,office,31.75,994.65,22.267,83852.94693906097
2025-06-11 12:52:06,office,31.75,994.65,22.246,84092.14264742198
2025-06-11 12:52:07,office,31.75,994.64,22.262,84172.17809421226
2025-06-11 12:52:08,office,31.75,994.59,22.257,84012.25926098687
2025-06-11 12:52:09,office,31.74,994.59,22.266,83932.52750196615
2025-06-11 12:52:10,office,31.74,994.59,22.261,84092.14264742198
2025-06-11 12:52:11,office,31.74,994.58,22.271,84332.70690887848
2025-06-11 12:52:12,office,31.74,994.57,22.266,84252.36603594833
2025-06-11 12:52:13,office,31.74,994.56,22.261,84332.70690887848
2025-06-11 12:52:14,office,31.74,994.55,22.261,84574.65150234751
2025-06-11 12:52:15,office,31.74,994.54,22.266,84817.98834230732
2025-06-11 12:52:16,office,31.74,994.54,22.266,84980.99231843687
2025-06-11 12:52:17,office,31.74,994.53,22.256,84980.99231843687
2025-06-11 12:52:18,office,31.74,994.53,22.266,84817.98834230732
2025-06-11 12:52:19,office,31.74,994.53,22.256,84980.99231843687
2025-06-11 12:52:20,office,31.74,994.53,22.256,85062.72948075325
2025-06-11 12:52:21,office,31.74,994.52,22.261,84899.41208946449
2025-06-11 12:52:22,office,31.74,994.53,22.256,85062.72948075325
2025-06-11 12:52:23,office,31.74,994.53,22.256,85556.47356064335
2025-06-11 12:52:24,office,31.74,994.54,22.266,85391.25655507081
2025-06-11 12:52:25,office,31.74,994.53,22.261,85473.78521819325
2025-06-11 12:52:26,office,31.74,994.53,22.266,85308.88710918745
2025-06-11 12:52:27,office,31.74,994.53,22.261,85888.83302831957
2025-06-11 12:52:28,office,31.74,994.53,22.256,85722.33114083883
2025-06-11 12:52:29,office,31.74,994.54,22.25,85805.50131174541
2025-06-11 12:52:30,office,31.73,994.56,22.249,85888.83302831957
2025-06-11 12:52:31,office,31.73,994.53,22.238,86223.78480135457
2025-06-11 12:52:32,office,31.72,994.53,22.243,86307.93134995282
2025-06-11 12:52:33,office,31.71,994.54,22.247,86392.24229865502
2025-06-11 12:52:34,office,31.7,994.52,22.258,86307.93134995282
2025-06-11 12:52:35,office,31.69,994.54,22.257,85972.32676168646
2025-06-11 12:52:36,office,31.68,994.54,22.269,86307.93134995282
2025-06-11 12:52:37,office,31.68,994.59,22.274,86476.71812972375
2025-06-11 12:52:38,office,31.68,994.63,22.295,86561.35932730975
2025-06-11 12:52:39,office,31.67,994.65,22.301,86816.27998919477
2025-06-11 12:52:40,office,31.67,994.66,22.312,86223.78480135457
2025-06-11 12:52:41,office,31.66,994.63,22.321,86223.78480135457
2025-06-11 12:52:42,office,31.67,994.61,22.322,86476.71812972375
2025-06-11 12:52:43,office,31.67,994.61,22.343,86816.27998919477
2025-06-11 12:52:44,office,31.68,994.58,22.348,86392.24229865502
2025-06-11 12:52:45,office,31.69,994.59,22.357,86392.24229865502
2025-06-11 12:52:46,office,31.7,994.57,22.348,86561.35932730975
2025-06-11 12:52:47,office,31.7,994.58,22.358,87072.70656237303
2025-06-11 12:52:48,office,31.7,994.61,22.343,86987.06289161168
2025-06-11 12:52:49,office,31.71,994.61,22.348,86816.27998919477
2025-06-11 12:52:50,office,31.71,994.65,22.338,87416.97434346091
2025-06-11 12:52:51,office,31.72,994.65,22.344,86901.58753244411
2025-06-11 12:52:52,office,31.73,994.65,22.344,87072.70656237303
2025-06-11 12:52:53,office,31.73,994.67,22.339,87158.51904235774
2025-06-11 12:52:54,office,31.74,994.64,22.335,87590.13113566751
2025-06-11 12:52:55,office,31.75,994.6,22.332,87416.97434346091
2025-06-11 12:52:56,office,31.76,994.59,22.333,87676.96703186023
2025-06-11 12:52:57,office,31.77,994.58,22.311,87590.13113566751
2025-06-11 12:52:58,office,31.78,994.55,22.318,87590.13113566751
2025-06-11 12:52:59,office,31.8,994.55,22.32,87072.70656237303
2025-06-11 12:53:00,office,31.82,994.58,22.31,87330.65243034354
2025-06-11 12:53:01,office,31.83,994.62,22.306,87503.46707605377
2025-06-11 12:53:02,office,31.83,994.64,22.28,87590.13113566751
2025-06-11 12:53:03,office,31.83,994.66,22.269,87676.96703186023
2025-06-11 12:53:04,office,31.83,994.67,22.275,87590.13113566751
2025-06-11 12:53:05,office,31.84,994.67,22.253,87676.96703186023
2025-06-11 12:53:06,office,31.84,994.67,22.242,88026.03924458878
2025-06-11 12:53:07,office,31.83,994.66,22.232,87938.5108658941
2025-06-11 12:53:08,office,31.82,994.6,22.199,87676.96703186023
2025-06-11 12:53:09,office,31.81,994.6,22.214,88113.74203819525
2025-06-11 12:53:10,office,31.8,994.58,22.194,88643.65088282514
2025-06-11 12:53:11,office,31.79,994.58,22.202,88554.89056767622
2025-06-11 12:53:12,office,31.78,994.55,22.207,88554.89056767622
2025-06-11 12:53:13,office,31.77,994.56,22.216,88554.89056767622
2025-06-11 12:53:14,office,31.77,994.55,22.211,88377.90213737717
2025-06-11 12:53:15,office,31.76,994.56,22.227,88466.30782998368
2025-06-11 12:53:16,office,31.75,994.57,22.252,88732.58930993738
2025-06-11 12:53:17,office,31.74,994.56,22.261,88466.30782998368
2025-06-11 12:53:18,office,31.73,994.57,22.26,88911.00264882689
2025-06-11 12:53:19,office,31.73,994.55,22.27,88821.70638566719
2025-06-11 12:53:20,office,31.72,994.56,22.291,88821.70638566719
2025-06-11 12:53:21,office,31.71,994.57,22.28,89179.97198360875
2025-06-11 12:53:22,office,31.71,994.57,22.285,89090.13490354105
2025-06-11 12:53:23,office,31.72,994.57,22.308,89000.47864039778
2025-06-11 12:53:24,office,31.72,994.57,22.313,89179.97198360875
2025-06-11 12:53:25,office,31.72,994.56,22.313,89090.13490354105
2025-06-11 12:53:26,office,31.73,994.58,22.323,89000.47864039778
2025-06-11 12:53:27,office,31.73,994.57,22.318,89090.13490354105
2025-06-11 12:53:28,office,31.73,994.58,22.333,89541.13945746637
2025-06-11 12:53:29,office,31.73,994.57,22.333,89450.57361197461
2025-06-11 12:53:30,office,31.74,994.56,22.324,89269.99042815484
2025-06-11 12:53:31,office,31.76,994.57,22.322,89090.13490354105
2025-06-11 12:53:32,office,31.77,994.58,22.327,89360.19078694636
2025-06-11 12:53:33,office,31.79,994.58,22.323,89360.19078694636
2025-06-11 12:53:34,office,31.81,994.58,22.32,89631.88887989525
2025-06-11 12:53:35,office,31.83,994.56,22.317,89631.88887989525
2025-06-11 12:53:36,office,31.84,994.6,22.317,89269.99042815484
2025-06-11 12:53:37,office,31.85,994.62,22.306,89813.94069276155
2025-06-11 12:53:38,office,31.85,994.66,22.295,89450.57361197461
2025-06-11 12:53:39,office,31.86,994.66,22.29,89360.19078694636
2025-06-11 12:53:40,office,31.87,994.69,22.281,89631.88887989525
2025-06-11 12:53:41,office,31.87,994.69,22.276,89631.88887989525
2025-06-11 12:53:42,office,31.88,994.67,22.259,90180.27197865924
2025-06-11 12:53:43,office,31.88,994.64,22.249,90088.40928139385
2025-06-11 12:53:44,office,31.88,994.62,22.233,90088.40928139385
2025-06-11 12:53:45,office,31.88,994.64,22.233,89905.2442074833
2025-06-11 12:53:46,office,31.88,994.67,22.217,90272.32221205469
2025-06-11 12:53:47,office,31.87,994.66,22.211,90088.40928139385
2025-06-11 12:53:48,office,31.85,994.69,22.205,90088.40928139385
2025-06-11 12:53:49,office,31.83,994.69,22.211,89996.73354773401
2025-06-11 12:53:50,office,31.82,994.68,22.204,90456.98758904576
2025-06-11 12:53:51,office,31.8,994.66,22.226,90456.98758904576
2025-06-11 12:53:52,office,31.79,994.65,22.217,91015.54486060148
2025-06-11 12:53:53,office,31.8,994.62,22.226,90549.60388943831
2025-06-11 12:53:54,office,31.8,994.6,22.236,90549.60388943831
2025-06-11 12:53:55,office,31.8,994.58,22.252,91109.30907285202
2025-06-11 12:53:56,office,31.78,994.58,22.243,90735.40662381239
2025-06-11 12:53:57,office,31.77,994.59,22.258,91015.54486060148
2025-06-11 12:53:58,office,31.76,994.57,22.253,90828.59422888422
2025-06-11 12:53:59,office,31.75,994.58,22.257,91203.26667717616
2025-06-11 12:54:00,office,31.75,994.58,22.272,90921.97344395271
2025-06-11 12:54:01,office,31.75,994.58,22.279,91015.54486060148
2025-06-11 12:54:02,office,31.75,994.55,22.284,91581.0430311191
2025-06-11 12:54:03,office,31.74,994.56,22.277,91391.76446026038
2025-06-11 12:54:04,office,31.74,994.55,22.282,91203.26667717616
2025-06-11 12:54:05,office,31.74,994.55,22.298,91391.76446026038
2025-06-11 12:54:06,office,31.73,994.57,22.286,91771.10725104097
2025-06-11 12:54:07,office,31.73,994.57,22.286,91675.97662954182
2025-06-11 12:54:08,office,31.72,994.55,22.302,91771.10725104097
2025-06-11 12:54:09,office,31.71,994.57,22.305,91675.97662954182
2025-06-11 12:54:10,office,31.71,994.55,22.3,91581.0430311191
2025-06-11 12:54:11,office,31.7,994.57,22.305,91771.10725104097
2025-06-11 12:54:12,office,31.69,994.55,22.315,91771.10725104097
2025-06-11 12:54:13,office,31.68,994.56,22.312,92153.61228585019
2025-06-11 12:54:14,office,31.67,994.58,22.306,92442.59014571356
2025-06-11 12:54:15,office,31.67,994.55,22.317,92346.0630272056
2025-06-11 12:54:16,office,31.66,994.57,22.326,92442.59014571356
2025-06-11 12:54:17,office,31.66,994.56,22.326,92346.0630272056
2025-06-11 12:54:18,office,31.66,994.58,22.336,92442.59014571356
2025-06-11 12:54:19,office,31.65,994.59,22.342,92249.73728375343
2025-06-11 12:54:20,office,31.64,994.56,22.36,92249.73728375343
2025-06-11 12:54:21,office,31.64,994.56,22.355,92346.0630272056
2025-06-11 12:54:22,office,31.64,994.57,22.355,92539.31927141901
2025-06-11 12:54:23,office,31.64,994.58,22.36,92636.25103911223
2025-06-11 12:54:24,office,31.63,994.58,22.365,92636.25103911223
2025-06-11 12:54:25,office,31.63,994.56,22.371,92830.72505294961
2025-06-11 12:54:26,office,31.62,994.56,22.364,93123.97191221447
2025-06-11 12:54:27,office,31.62,994.58,22.343,93026.01731904993
2025-06-11 12:54:28,office,31.61,994.59,22.359,92346.0630272056
2025-06-11 12:54:29,office,31.61,994.59,22.348,95299.5296840426
2025-06-11 12:54:30,office,31.61,994.59,22.359,92733.38608624601
2025-06-11 12:54:31,office,31.6,994.57,22.359,92636.25103911223
2025-06-11 12:54:32,office,31.6,994.57,22.354,92928.26858204277
2025-06-11 12:54:33,office,31.6,994.57,22.37,95350.90382487918
2025-06-11 12:54:34,office,31.6,994.57,22.364,95453.81845563496
2025-06-11 12:54:35,office,31.59,994.59,22.383,92928.26858204277
2025-06-11 12:54:36,office,31.58,994.54,22.377,95402.33338550183
2025-06-11 12:54:37,office,31.57,994.56,22.403,95402.33338550183
2025-06-11 12:54:38,office,31.57,994.56,22.423,95815.77579054043
2025-06-11 12:54:39,office,31.57,994.56,22.413,95763.89962520546
2025-06-11 12:54:40,office,31.57,994.56,22.434,95505.3591251968
2025-06-11 12:54:41,office,31.56,994.54,22.413,95660.31563255456
2025-06-11 12:54:42,office,31.56,994.54,22.429,95660.31563255456
2025-06-11 12:54:43,office,31.57,994.58,22.423,96023.84371101377
2025-06-11 12:54:44,office,31.57,994.56,22.423,95712.07960290751
2025-06-11 12:54:45,office,31.57,994.55,22.429,95919.69691567737
2025-06-11 12:54:46,office,31.57,994.55,22.423,95919.69691567737
2025-06-11 12:54:47,office,31.57,994.55,22.413,96337.64549306309
2025-06-11 12:54:48,office,31.57,994.56,22.418,95867.7081902019
2025-06-11 12:54:49,office,31.56,994.54,22.408,96285.20284358379
2025-06-11 12:54:50,office,31.56,994.54,22.413,95971.74205865293
2025-06-11 12:54:51,office,31.57,994.56,22.408,95867.7081902019
2025-06-11 12:54:52,office,31.57,994.55,22.418,96390.14530074442
2025-06-11 12:54:53,office,31.57,994.55,22.413,96442.70236012536
2025-06-11 12:54:54,office,31.58,994.54,22.419,95867.7081902019
2025-06-11 12:54:55,office,31.59,994.59,22.43,96918.3077495804
2025-06-11 12:54:56,office,31.6,994.56,22.428,96495.31676490758
2025-06-11 12:54:57,office,31.62,994.56,22.428,96865.23118366073
2025-06-11 12:54:58,office,31.64,994.56,22.413,96442.70236012536
2025-06-11 12:54:59,office,31.66,994.56,22.4,96653.50499175033
2025-06-11 12:55:00,office,31.67,994.57,22.391,97077.8870185808
2025-06-11 12:55:01,office,31.68,994.55,22.375,96759.2522637474
2025-06-11 12:55:02,office,31.69,994.56,22.357,97184.56546764274
2025-06-11 12:55:03,office,31.7,994.55,22.343,97452.29017040225
2025-06-11 12:55:04,office,31.7,994.55,22.343,96706.34971925413
2025-06-11 12:55:05,office,31.71,994.54,22.333,96653.50499175033
2025-06-11 12:55:06,office,31.7,994.54,22.327,96918.3077495804
2025-06-11 12:55:07,office,31.7,994.55,22.316,97398.62728945068
2025-06-11 12:55:08,office,31.69,994.56,22.31,97077.8870185808
2025-06-11 12:55:09,office,31.69,994.55,22.315,97613.63419658053
2025-06-11 12:55:10,office,31.68,994.55,22.306,96865.23118366073
2025-06-11 12:55:11,office,31.68,994.6,22.306,97398.62728945068
2025-06-11 12:55:12,office,31.68,994.63,22.306,97131.1969519391
2025-06-11 12:55:13,office,31.67,994.66,22.301,97131.1969519391
2025-06-11 12:55:14,office,31.67,994.66,22.295,97237.9926623091
2025-06-11 12:55:15,office,31.66,994.69,22.294,97184.56546764274
2025-06-11 12:55:16,office,31.65,994.7,22.299,98155.32751428141
2025-06-11 12:55:17,office,31.65,994.69,22.316,97883.73141806676
2025-06-11 12:55:18,office,31.65,994.67,22.304,97829.5924617226
2025-06-11 12:55:19,office,31.64,994.62,22.307,97883.73141806676
2025-06-11 12:55:20,office,31.64,994.62,22.302,97667.53432680774
2025-06-11 12:55:21,office,31.63,994.64,22.292,98319.0098308673
2025-06-11 12:55:22,office,31.63,994.63,22.297,98483.23897034641
2025-06-11 12:55:23,office,31.63,994.64,22.302,97345.02347606306
2025-06-11 12:55:24,office,31.63,994.64,22.297,98209.82769705624
2025-06-11 12:55:25,office,31.63,994.65,22.292,98319.0098308673
2025-06-11 12:55:26,office,31.63,994.68,22.292,98046.50841320078
2025-06-11 12:55:27,office,31.63,994.62,22.28,98209.82769705624
2025-06-11 12:55:28,office,31.62,994.61,22.279,98209.82769705624
2025-06-11 12:55:29,office,31.62,994.6,22.274,98100.88778650788
2025-06-11 12:55:30,office,31.63,994.61,22.287,98319.0098308673
2025-06-11 12:55:31,office,31.63,994.6,22.287,98428.43499669987
2025-06-11 12:55:32,office,31.63,994.59,22.275,98593.03020852437
2025-06-11 12:55:33,office,31.63,994.58,22.275,98483.23897034641
2025-06-11 12:55:34,office,31.63,994.58,22.275,98319.0098308673
2025-06-11 12:55:35,office,31.63,994.55,22.26,98648.01767750742
2025-06-11 12:55:36,office,31.62,994.55,22.269,98538.10400691727
2025-06-11 12:55:37,office,31.61,994.56,22.274,98593.03020852437
2025-06-11 12:55:38,office,31.61,994.57,22.279,98923.8776309784
2025-06-11 12:55:39,office,31.61,994.57,22.29,99201.2847519098
2025-06-11 12:55:40,office,31.6,994.54,22.284,99256.95298224132
2025-06-11 12:55:41,office,31.6,994.54,22.29,99145.67892990932
2025-06-11 12:55:42,office,31.6,994.55,22.29,98923.8776309784
2025-06-11 12:55:43,office,31.6,994.56,22.301,99704.5581894103
2025-06-11 12:55:44,office,31.59,994.57,22.313,99090.13541135192
2025-06-11 12:55:45,office,31.59,994.58,22.303,99145.67892990932
2025-06-11 12:55:46,office,31.58,994.53,22.303,99256.95298224132
2025-06-11 12:55:47,office,31.58,994.53,22.319,99201.2847519098
2025-06-11 12:55:48,office,31.58,994.54,22.308,99145.67892990932
2025-06-11 12:55:49,office,31.58,994.54,22.308,98979.23486618845
2025-06-11 12:55:50,office,31.57,994.55,22.318,99536.2339464699
2025-06-11 12:55:51,office,31.57,994.57,22.312,99145.67892990932
2025-06-11 12:55:52,office,31.57,994.6,22.323,99480.25209289571
2025-06-11 12:55:53,office,31.57,994.61,22.318,99312.6837260274
2025-06-11 12:55:54,office,31.56,994.6,22.328,99312.6837260274
2025-06-11 12:55:55,office,31.57,994.62,22.323,99873.45270082897
2025-06-11 12:55:56,office,31.57,994.62,22.312,99592.27884267307
2025-06-11 12:55:57,office,31.58,994.61,22.319,99817.09098840186
2025-06-11 12:55:58,office,31.58,994.61,22.308,99929.87809880795
2025-06-11 12:55:59,office,31.58,994.61,22.313,99536.2339464699
2025-06-11 12:56:00,office,31.59,994.67,22.303,100099.53748730486
2025-06-11 12:56:01,office,31.59,994.65,22.313,100099.53748730486
2025-06-11 12:56:02,office,31.6,994.63,22.301,99817.09098840186
2025-06-11 12:56:03,office,31.61,994.63,22.312,99929.87809880795
2025-06-11 12:56:04,office,31.61,994.61,22.306,100212.96416063976
2025-06-11 12:56:05,office,31.62,994.6,22.301,100440.59043184314
2025-06-11 12:56:06,office,31.62,994.58,22.306,100042.92038367639
2025-06-11 12:56:07,office,31.63,994.58,22.307,99929.87809880795
2025-06-11 12:56:08,office,31.64,994.57,22.302,100269.77394856172
2025-06-11 12:56:09,office,31.65,994.55,22.304,100554.79178735698
2025-06-11 12:56:10,office,31.65,994.57,22.283,100156.21870996458
2025-06-11 12:56:11,office,31.65,994.57,22.273,100099.53748730486
2025-06-11 12:56:12,office,31.66,994.56,22.278,100440.59043184314
2025-06-11 12:56:13,office,31.66,994.57,22.268,100383.58697431111
2025-06-11 12:56:14,office,31.66,994.56,22.273,100554.79178735698
2025-06-11 12:56:15,office,31.66,994.55,22.294,100383.58697431111
2025-06-11 12:56:16,office,31.66,994.57,22.316,100156.21870996458
2025-06-11 12:56:17,office,31.65,994.58,22.41,100099.53748730486
2025-06-11 12:56:18,office,31.65,994.59,22.521,99704.5581894103
2025-06-11 12:56:19,office,31.65,994.55,22.612,99145.67892990932
2025-06-11 12:56:20,office,31.64,994.58,22.678,99986.36729034143
2025-06-11 12:56:21,office,31.62,994.57,22.703,99536.2339464699
2025-06-11 12:56:22,office,31.62,994.57,22.714,99201.2847519098
2025-06-11 12:56:23,office,31.63,994.58,22.731,99704.5581894103
2025-06-11 12:56:24,office,31.63,994.58,22.721,99256.95298224132
2025-06-11 12:56:25,office,31.63,994.57,22.673,100156.21870996458
2025-06-11 12:56:26,office,31.63,994.58,22.615,100212.96416063976
2025-06-11 12:56:27,office,31.63,994.58,22.593,100212.96416063976
2025-06-11 12:56:28,office,31.64,994.56,22.545,100042.92038367639
2025-06-11 12:56:29,office,31.65,994.57,22.511,100611.9899065452
2025-06-11 12:56:30,office,31.66,994.55,22.485,100669.25313457826
2025-06-11 12:56:31,office,31.67,994.57,22.449,100841.43458535266
2025-06-11 12:56:32,office,31.68,994.55,22.417,100669.25313457826
2025-06-11 12:56:33,office,31.69,994.57,22.426,101071.92815413867
2025-06-11 12:56:34,office,31.7,994.55,22.391,101129.71627873427
2025-06-11 12:56:35,office,31.71,994.54,22.38,100554.79178735698
2025-06-11 12:56:36,office,31.71,994.56,22.375,101071.92815413867
2025-06-11 12:56:37,office,31.72,994.55,22.354,100497.6586660326
2025-06-11 12:56:38,office,31.72,994.54,22.354,100956.54980948722
2025-06-11 12:56:39,office,31.72,994.55,22.344,100956.54980948722
2025-06-11 12:56:40,office,31.72,994.55,22.339,101245.49099887774
2025-06-11 12:56:41,office,31.72,994.54,22.328,101014.20603539757
2025-06-11 12:56:42,office,31.71,994.56,22.333,100841.43458535266
2025-06-11 12:56:43,office,31.71,994.53,22.316,101419.65096350593
2025-06-11 12:56:44,office,31.71,994.53,22.316,100783.97536236755
2025-06-11 12:56:45,office,31.71,994.53,22.322,100898.95936364181
2025-06-11 12:56:46,office,31.7,994.54,22.322,101071.92815413867
2025-06-11 12:56:47,office,31.7,994.55,22.327,101187.5705224667
2025-06-11 12:56:48,office,31.7,994.55,22.327,101129.71627873427
2025-06-11 12:56:49,office,31.7,994.53,22.333,100956.54980948722
2025-06-11 12:56:50,office,31.71,994.55,22.322,101477.83751126222
2025-06-11 12:56:51,office,31.72,994.55,22.344,101361.53110520382
2025-06-11 12:56:52,office,31.71,994.54,22.364,101187.5705224667
2025-06-11 12:56:53,office,31.71,994.55,22.385,101245.49099887774
2025-06-11 12:56:54,office,31.72,994.54,22.419,100726.58158268995
2025-06-11 12:56:55,office,31.73,994.55,22.434,101014.20603539757
2025-06-11 12:56:56,office,31.73,994.54,22.419,101071.92815413867
2025-06-11 12:56:57,office,31.74,994.53,22.435,101361.53110520382
2025-06-11 12:56:58,office,31.75,994.54,22.41,101361.53110520382
2025-06-11 12:56:59,office,31.76,994.52,22.38,101129.71627873427
2025-06-11 12:57:00,office,31.77,994.54,22.359,101711.252897788
2025-06-11 12:57:01,office,31.79,994.55,22.339,101245.49099887774
2025-06-11 12:57:02,office,31.8,994.53,22.332,101419.65096350593
2025-06-11 12:57:03,office,31.81,994.53,22.294,101594.41113480045
2025-06-11 12:57:04,office,31.81,994.52,22.279,101594.41113480045
2025-06-11 12:57:05,office,31.81,994.53,22.262,101945.74455124463
2025-06-11 12:57:06,office,31.81,994.53,22.236,101536.0908633225
2025-06-11 12:57:07,office,31.81,994.5,22.226,101536.0908633225
2025-06-11 12:57:08,office,31.8,994.51,22.199,101652.79844107438
2025-06-11 12:57:09,office,31.8,994.51,22.183,102240.38399156135
2025-06-11 12:57:10,office,31.8,994.5,22.173,102240.38399156135
2025-06-11 12:57:11,office,31.8,994.51,22.162,102596.2072600116
2025-06-11 12:57:12,office,31.8,994.51,22.167,102596.2072600116
2025-06-11 12:57:13,office,31.8,994.51,22.156,102417.98657256579
2025-06-11 12:57:14,office,31.81,994.5,22.156,102417.98657256579
2025-06-11 12:57:15,office,31.81,994.52,22.146,102358.71719271548
2025-06-11 12:57:16,office,31.81,994.5,22.151,102240.38399156135
2025-06-11 12:57:17,office,31.81,994.49,22.141,102358.71719271548
2025-06-11 12:57:18,office,31.8,994.51,22.146,102715.36603942882
2025-06-11 12:57:19,office,31.79,994.51,22.154,102240.38399156135
2025-06-11 12:57:20,office,31.78,994.5,22.154,102894.62409852644
2025-06-11 12:57:21,office,31.77,994.51,22.169,102477.32463072536
2025-06-11 12:57:22,office,31.77,994.52,22.174,102477.32463072536
2025-06-11 12:57:23,office,31.77,994.49,22.174,102417.98657256579
2025-06-11 12:57:24,office,31.77,994.5,22.179,102596.2072600116
2025-06-11 12:57:25,office,31.77,994.5,22.184,102358.71719271548
2025-06-11 12:57:26,office,31.76,994.52,22.227,102775.04928629739
2025-06-11 12:57:27,office,31.75,994.52,22.32,101945.74455124463
2025-06-11 12:57:28,office,31.75,994.52,22.405,102063.39630698205
2025-06-11 12:57:29,office,31.75,994.5,22.496,101652.79844107438
2025-06-11 12:57:30,office,31.74,994.5,22.568,102004.53650415434
2025-06-11 12:57:31,office,31.74,994.51,22.632,101594.41113480045
2025-06-11 12:57:32,office,31.73,994.52,22.646,101652.79844107438
2025-06-11 12:57:33,office,31.72,994.5,22.652,100898.95936364181
2025-06-11 12:57:34,office,31.71,994.51,22.645,101652.79844107438
2025-06-11 12:57:35,office,31.71,994.51,22.64,101303.4778217692
2025-06-11 12:57:36,office,31.72,994.5,22.636,101594.41113480045
2025-06-11 12:57:37,office,31.72,994.5,22.614,101477.83751126222
2025-06-11 12:57:38,office,31.73,994.51,22.593,101477.83751126222
2025-06-11 12:57:39,office,31.73,994.52,22.561,102122.3240772507
2025-06-11 12:57:40,office,31.73,994.52,22.513,102240.38399156135
2025-06-11 12:57:41,office,31.73,994.51,22.498,102240.38399156135
2025-06-11 12:57:42,office,31.74,994.5,22.462,102240.38399156135
2025-06-11 12:57:43,office,31.75,994.51,22.437,102063.39630698205
2025-06-11 12:57:44,office,31.77,994.51,22.391,102181.31993275484
2025-06-11 12:57:45,office,31.78,994.49,22.376,102299.51637201024
2025-06-11 12:57:46,office,31.79,994.48,22.339,102655.75207085151
2025-06-11 12:57:47,office,31.79,994.5,22.308,102655.75207085151
2025-06-11 12:57:48,office,31.79,994.47,22.281,102954.51590639971
2025-06-11 12:57:49,office,31.78,994.48,22.276,102477.32463072536
2025-06-11 12:57:50,office,31.78,994.48,22.233,102715.36603942882
2025-06-11 12:57:51,office,31.77,994.5,22.237,103014.47747759148
2025-06-11 12:57:52,office,31.77,994.49,22.211,103014.47747759148
2025-06-11 12:57:53,office,31.76,994.5,22.211,103014.47747759148
2025-06-11 12:57:54,office,31.75,994.51,22.204,103014.47747759148
2025-06-11 12:57:55,office,31.75,994.51,22.199,103375.71878436516
2025-06-11 12:57:56,office,31.75,994.5,22.199,103436.17212976239
2025-06-11 12:57:57,office,31.75,994.5,22.183,103557.2911859426
2025-06-11 12:57:58,office,31.76,994.49,22.179,103557.2911859426
2025-06-11 12:57:59,office,31.78,994.49,22.18,103436.17212976239
2025-06-11 12:58:00,office,31.8,994.49,22.183,103496.69622220054
2025-06-11 12:58:01,office,31.82,994.49,22.173,103375.71878436516
2025-06-11 12:58:02,office,31.83,994.51,22.164,103678.69422584694
2025-06-11 12:58:03,office,31.84,994.49,22.142,103739.50255199448
2025-06-11 12:58:04,office,31.86,994.5,22.132,103194.78199213947
2025-06-11 12:58:05,office,31.87,994.51,22.127,103557.2911859426
2025-06-11 12:58:06,office,31.89,994.49,22.103,104228.54912555988
2025-06-11 12:58:07,office,31.9,994.49,22.093,103983.45082809836
2025-06-11 12:58:08,office,31.92,994.52,22.073,103983.45082809836
2025-06-11 12:58:09,office,31.94,994.52,22.064,103861.33344384532
2025-06-11 12:58:10,office,31.96,994.53,22.046,103617.95714554266
2025-06-11 12:58:11,office,31.98,994.53,22.036,104228.54912555988
2025-06-11 12:58:12,office,31.99,994.54,22.015,104044.61727085998
2025-06-11 12:58:13,office,32.01,994.52,21.994,104290.00434431048
2025-06-11 12:58:14,office,32.01,994.54,21.983,104044.61727085998
2025-06-11 12:58:15,office,32.02,994.53,21.967,105033.15997068283
2025-06-11 12:58:16,office,32.03,994.5,21.953,103983.45082809836
2025-06-11 12:58:17,office,32.03,994.49,21.947,104722.2284672238
2025-06-11 12:58:18,office,32.03,994.54,21.937,104474.80559574145
2025-06-11 12:58:19,office,32.04,994.54,21.927,104413.13245083125
2025-06-11 12:58:20,office,32.05,994.58,21.908,104413.13245083125
2025-06-11 12:58:21,office,32.06,994.56,21.918,104228.54912555988
2025-06-11 12:58:22,office,32.06,994.53,21.913,104044.61727085998
2025-06-11 12:58:23,office,32.07,994.54,21.909,104536.55164035142
2025-06-11 12:58:24,office,32.09,994.51,21.895,103922.35626129896
2025-06-11 12:58:25,office,32.1,994.51,21.896,104784.26740701083
2025-06-11 12:58:26,office,32.11,994.48,21.896,104598.37071399241
2025-06-11 12:58:27,office,32.12,994.49,21.876,104536.55164035142
2025-06-11 12:58:28,office,32.13,994.48,21.861,104598.37071399241
2025-06-11 12:58:29,office,32.13,994.49,21.855,104908.56606573403
2025-06-11 12:58:30,office,32.14,994.47,21.841,105033.15997068283
2025-06-11 12:58:31,office,32.15,994.49,21.837,104228.54912555988
2025-06-11 12:58:32,office,32.16,994.47,21.833,104660.26294630175
2025-06-11 12:58:33,office,32.16,994.46,21.807,104536.55164035142
2025-06-11 12:58:34,office,32.17,994.46,21.814,104846.37989622395
2025-06-11 12:58:35,office,32.17,994.44,21.809,104846.37989622395
2025-06-11 12:58:36,office,32.16,994.46,21.812,104722.2284672238
2025-06-11 12:58:37,office,32.16,994.47,21.807,104846.37989622395
2025-06-11 12:58:38,office,32.16,994.47,21.822,104722.2284672238
